individual,fitness values
[4, 6, 2, 6, 3, 3, 4, 5, 3, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 5, 5, 2, 7, 5, 6, 5, 1, 3, 5, 6, 7, 4, 2],[21.483333,8.705506,111.531908,93.628503]
[1, 6, 1, 5, 2, 4, 6, 6, 2, 6, 7, 1, 5, 4, 4, 6, 4, 7, 6, 1, 3, 5, 1, 6, 6, 5, 1, 5, 7, 1, 6, 5, 3, 1, 4, 6, 7, 3, 6],[36.933333,9.360856,82.718930,94.703710]
[1, 6, 4, 5, 3, 5, 4, 6, 7, 6, 7, 1, 1, 1, 6, 6, 5, 7, 5, 3, 3, 5, 1, 6, 7, 3, 7, 5, 7, 4, 6, 5, 1, 3, 5, 6, 7, 6, 5],[38.683333,9.009916,90.396934,92.501968]
[3, 6, 1, 3, 4, 4, 6, 6, 3, 6, 7, 1, 4, 5, 5, 6, 3, 7, 4, 5, 3, 4, 4, 2, 6, 3, 2, 1, 7, 1, 6, 1, 1, 3, 2, 6, 7, 6, 1],[40.550000,9.102821,76.980150,95.677104]
[1, 6, 1, 3, 2, 3, 4, 5, 4, 6, 7, 1, 1, 1, 4, 6, 1, 7, 1, 1, 1, 1, 1, 5, 6, 3, 2, 1, 7, 1, 6, 1, 2, 1, 2, 7, 7, 1, 1],[37.233333,8.351388,59.584377,97.076615]
[4, 6, 4, 5, 3, 5, 4, 5, 3, 6, 7, 1, 5, 4, 6, 6, 3, 7, 4, 2, 4, 5, 4, 4, 6, 5, 5, 2, 7, 3, 6, 3, 2, 1, 1, 6, 7, 6, 2],[27.483333,8.913012,100.727548,94.209374]
[6, 6, 7, 2, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 5, 4, 6, 1, 7, 4, 7, 1, 7, 1, 6, 5, 1, 3, 5, 6, 7, 6, 4],[61.316667,9.518270,58.061753,92.285700]
[1, 6, 1, 5, 2, 5, 6, 6, 2, 6, 7, 1, 1, 1, 6, 6, 1, 7, 7, 6, 5, 4, 6, 1, 7, 4, 7, 1, 7, 1, 6, 1, 2, 1, 2, 6, 7, 6, 3],[56.733333,9.278004,56.838393,95.155618]
[1, 6, 1, 1, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 2, 1, 1, 6, 6, 3, 2, 1, 7, 1, 6, 1, 2, 1, 4, 6, 7, 2, 4],[60.916667,9.440875,47.110389,95.741875]
[1, 6, 4, 5, 3, 5, 4, 5, 4, 6, 7, 2, 1, 4, 4, 6, 4, 7, 6, 1, 1, 2, 4, 4, 6, 5, 5, 2, 7, 1, 6, 1, 2, 1, 2, 6, 7, 6, 4],[30.483333,8.811702,92.297812,94.813329]
[1, 6, 7, 2, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 5, 7, 1, 6, 7, 1, 7, 1, 7, 6, 6, 1, 2, 4, 2, 7, 7, 4, 4],[71.466667,9.360856,41.476640,92.203364]
[1, 6, 7, 2, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 5, 4, 6, 1, 7, 4, 7, 1, 7, 1, 6, 1, 2, 1, 2, 6, 7, 5, 4],[65.566667,9.278004,52.889843,92.963766]
[1, 6, 7, 2, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 5, 4, 6, 1, 7, 4, 7, 1, 7, 1, 6, 5, 1, 3, 5, 6, 7, 2, 3],[60.033333,9.278004,59.680943,92.514945]
[1, 6, 4, 5, 3, 5, 2, 5, 4, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 1, 4, 6, 5, 5, 1, 7, 1, 6, 1, 1, 3, 2, 6, 7, 6, 1],[31.666667,8.705506,98.214801,94.374585]
[1, 6, 1, 1, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 4, 6, 7, 7, 1, 1, 1, 1, 1, 6, 6, 3, 7, 1, 7, 6, 6, 1, 2, 1, 2, 6, 7, 6, 2],[68.416667,9.192081,39.255475,94.918610]
[3, 6, 1, 3, 4, 4, 6, 6, 3, 6, 7, 1, 4, 5, 5, 6, 3, 7, 4, 5, 3, 4, 4, 2, 6, 3, 2, 1, 7, 1, 6, 1, 4, 2, 3, 7, 7, 4, 5],[34.633333,8.811702,88.354273,94.976306]
[4, 6, 4, 5, 3, 5, 4, 5, 3, 6, 7, 1, 5, 4, 6, 6, 3, 7, 4, 2, 4, 5, 4, 4, 6, 3, 2, 1, 7, 5, 6, 1, 2, 1, 2, 6, 7, 4, 4],[30.100000,8.705506,99.513850,94.534948]
[4, 6, 2, 5, 3, 3, 4, 5, 3, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 3, 2, 1, 7, 1, 6, 4, 2, 1, 3, 7, 7, 4, 3],[24.850000,8.351388,102.765869,94.411626]
[1, 6, 4, 5, 3, 5, 4, 5, 3, 6, 7, 1, 5, 4, 6, 6, 3, 7, 4, 2, 4, 5, 4, 4, 6, 5, 5, 2, 7, 4, 6, 5, 1, 3, 5, 6, 7, 2, 5],[23.900000,8.705506,113.322749,93.469842]
[1, 6, 1, 3, 2, 3, 4, 5, 4, 6, 7, 1, 1, 1, 4, 6, 1, 7, 6, 1, 1, 6, 4, 1, 6, 2, 7, 1, 7, 2, 6, 1, 2, 1, 2, 6, 7, 6, 4],[52.083333,9.192081,56.876354,95.966282]
[1, 6, 1, 1, 2, 5, 6, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 5, 4, 6, 1, 7, 4, 7, 1, 7, 1, 6, 1, 2, 1, 2, 6, 7, 3, 4],[64.233333,9.440875,51.498519,94.429356]
[1, 6, 1, 1, 7, 4, 3, 6, 3, 6, 7, 1, 5, 4, 6, 6, 3, 7, 4, 1, 1, 1, 1, 6, 6, 3, 7, 1, 7, 6, 6, 5, 1, 3, 5, 6, 7, 4, 4],[48.016667,9.192081,70.802160,94.809773]
[1, 6, 1, 1, 4, 4, 3, 6, 3, 6, 7, 1, 1, 1, 6, 6, 6, 7, 5, 1, 3, 5, 4, 4, 6, 5, 1, 5, 7, 4, 6, 5, 1, 2, 5, 6, 7, 4, 2],[37.216667,9.278004,79.800976,94.996495]
[1, 6, 1, 5, 2, 5, 6, 6, 2, 6, 7, 4, 4, 5, 5, 6, 3, 7, 4, 2, 4, 6, 1, 6, 6, 5, 1, 5, 7, 4, 6, 2, 1, 3, 5, 6, 7, 2, 5],[32.366667,9.360856,86.900113,94.473598]
[1, 6, 7, 2, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 5, 3, 3, 5, 4, 6, 7, 3, 7, 1, 7, 6, 6, 1, 2, 1, 2, 6, 7, 3, 3],[63.783333,9.360856,53.144886,93.170075]
[1, 6, 1, 5, 3, 4, 6, 6, 2, 6, 7, 1, 5, 4, 4, 6, 4, 7, 6, 1, 5, 4, 6, 1, 7, 4, 7, 1, 7, 1, 6, 5, 1, 3, 5, 6, 7, 2, 4],[44.850000,8.913012,84.439588,93.951177]
[3, 6, 1, 3, 4, 4, 6, 6, 3, 6, 7, 1, 4, 5, 5, 6, 3, 7, 4, 5, 3, 4, 4, 2, 6, 3, 2, 1, 7, 6, 6, 1, 2, 1, 2, 6, 7, 3, 4],[39.300000,9.102821,81.251774,95.419113]
[4, 6, 2, 5, 3, 3, 4, 5, 4, 6, 7, 2, 4, 5, 5, 6, 3, 7, 4, 5, 3, 4, 4, 2, 6, 3, 2, 1, 7, 1, 6, 1, 1, 3, 2, 6, 7, 6, 1],[32.016667,8.705506,90.199067,95.219256]
[1, 6, 1, 1, 4, 4, 3, 6, 3, 6, 7, 1, 1, 1, 4, 6, 1, 7, 1, 1, 1, 1, 1, 6, 6, 3, 2, 1, 7, 1, 6, 1, 2, 1, 2, 6, 7, 6, 1],[48.583333,9.009916,50.176367,97.369690]
[1, 6, 1, 1, 2, 5, 6, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 5, 3, 4, 4, 2, 6, 3, 2, 1, 7, 1, 6, 1, 1, 3, 2, 6, 7, 5, 5],[54.133333,9.440875,59.568802,95.197906]
[4, 6, 4, 5, 3, 5, 4, 5, 3, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 1, 4, 6, 5, 2, 1, 7, 1, 6, 1, 2, 1, 2, 6, 7, 6, 2],[31.133333,8.705506,97.545370,94.527738]
[1, 6, 1, 5, 3, 3, 4, 5, 4, 6, 7, 1, 1, 1, 4, 6, 1, 7, 1, 1, 1, 1, 1, 5, 6, 3, 2, 1, 7, 1, 6, 1, 2, 1, 2, 7, 7, 1, 1],[37.066667,8.351388,61.011493,96.942902]
[1, 6, 7, 2, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 5, 4, 6, 1, 7, 4, 7, 1, 7, 1, 6, 1, 2, 1, 2, 6, 7, 7, 6],[69.366667,9.518270,42.588664,92.766229]
[4, 6, 2, 5, 3, 3, 4, 5, 3, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 3, 2, 1, 7, 1, 6, 4, 2, 1, 3, 7, 7, 4, 4],[24.850000,8.351388,103.628916,94.330654]
[1, 6, 7, 2, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 5, 7, 1, 6, 7, 1, 7, 1, 7, 6, 6, 1, 2, 4, 2, 7, 7, 4, 5],[71.466667,9.360856,42.146070,92.126441]
[3, 6, 1, 3, 4, 4, 6, 6, 3, 6, 7, 1, 4, 5, 5, 6, 3, 7, 4, 5, 3, 4, 4, 2, 6, 3, 2, 1, 7, 1, 6, 1, 4, 2, 3, 7, 7, 4, 1],[34.633333,8.811702,83.525960,95.309639]
[4, 6, 4, 5, 3, 3, 4, 5, 4, 6, 7, 2, 4, 5, 5, 6, 3, 7, 4, 5, 3, 4, 4, 2, 6, 3, 2, 1, 7, 1, 6, 1, 1, 3, 2, 6, 7, 6, 5],[29.966667,8.705506,98.493117,94.608722]
[1, 6, 1, 1, 4, 4, 3, 6, 3, 6, 7, 1, 1, 1, 6, 6, 6, 7, 5, 3, 3, 5, 4, 4, 6, 5, 1, 5, 7, 4, 6, 5, 1, 3, 5, 6, 7, 6, 1],[39.000000,9.440875,76.263321,94.974809]
[4, 6, 4, 5, 6, 5, 4, 5, 3, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 1, 4, 6, 5, 5, 2, 7, 5, 6, 3, 1, 3, 5, 6, 7, 4, 3],[20.083333,8.593860,116.850028,93.309758]
[1, 6, 1, 3, 2, 3, 4, 5, 4, 6, 7, 1, 1, 1, 4, 6, 1, 7, 6, 1, 1, 6, 4, 1, 6, 2, 7, 1, 7, 2, 6, 1, 2, 1, 2, 6, 7, 3, 4],[49.666667,9.009916,60.074211,95.988211]
[1, 6, 1, 1, 2, 5, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 5, 7, 5, 3, 3, 5, 1, 6, 7, 3, 7, 5, 7, 4, 6, 5, 1, 3, 5, 6, 7, 6, 5],[45.866667,9.009916,79.265757,93.233971]
[4, 6, 2, 1, 4, 4, 3, 6, 3, 6, 7, 1, 1, 1, 4, 6, 1, 7, 1, 1, 1, 1, 1, 6, 6, 3, 2, 1, 7, 1, 6, 1, 2, 1, 2, 6, 7, 6, 2],[43.833333,9.009916,57.107839,97.043980]
[1, 6, 1, 3, 2, 1, 1, 6, 4, 6, 7, 2, 4, 5, 6, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 5, 1, 5, 7, 4, 6, 1, 2, 1, 4, 6, 7, 3, 5],[34.100000,8.913012,90.548441,94.714560]
[1, 6, 4, 5, 3, 5, 4, 5, 4, 6, 7, 2, 4, 5, 6, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 5, 1, 5, 7, 4, 6, 1, 2, 1, 4, 6, 7, 4, 6],[25.716667,9.009916,102.817101,93.748020]
[4, 6, 2, 5, 3, 3, 4, 5, 3, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 5, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 1, 3],[20.533333,8.476091,112.686462,93.860959]
[1, 6, 7, 2, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 5, 7, 5, 3, 3, 5, 1, 6, 7, 3, 7, 5, 7, 4, 6, 5, 1, 3, 5, 6, 7, 3, 5],[46.600000,8.811702,80.445441,91.873644]
[4, 6, 2, 5, 3, 3, 4, 5, 3, 6, 7, 2, 1, 4, 4, 6, 4, 7, 4, 1, 1, 6, 4, 4, 6, 5, 5, 2, 7, 5, 6, 3, 1, 3, 2, 6, 7, 6, 5],[27.550000,9.102821,93.758828,94.427648]
[1, 6, 1, 1, 7, 4, 3, 6, 3, 6, 7, 1, 3, 4, 6, 6, 3, 7, 4, 1, 1, 1, 1, 6, 6, 3, 7, 1, 7, 6, 6, 5, 1, 3, 5, 6, 7, 4, 4],[48.283333,9.192081,69.780509,94.915036]
[2, 6, 4, 5, 3, 5, 4, 5, 4, 6, 7, 2, 4, 5, 6, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 5, 1, 5, 7, 4, 6, 1, 2, 1, 4, 6, 7, 3, 5],[24.300000,8.705506,109.685986,93.646971]
[4, 6, 4, 5, 3, 5, 4, 5, 4, 6, 7, 2, 4, 5, 6, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 5, 1, 5, 7, 4, 6, 1, 2, 1, 4, 6, 7, 6, 5],[26.416667,8.913012,107.181276,93.569601]
[1, 6, 4, 5, 3, 5, 2, 5, 4, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 4, 4, 2, 6, 3, 2, 1, 7, 6, 6, 1, 2, 1, 2, 6, 7, 3, 4],[30.466667,8.705506,97.494823,94.642898]
[3, 6, 1, 3, 4, 4, 6, 6, 3, 6, 7, 1, 4, 5, 5, 6, 3, 7, 4, 5, 3, 5, 1, 4, 6, 5, 5, 2, 7, 5, 6, 3, 4, 2, 3, 7, 7, 4, 5],[27.816667,8.811702,101.940029,93.962251]
[4, 6, 2, 5, 3, 3, 4, 5, 4, 6, 7, 2, 4, 4, 4, 6, 2, 7, 5, 3, 3, 5, 4, 4, 6, 5, 1, 5, 7, 4, 6, 1, 4, 1, 4, 6, 7, 3, 3],[23.233333,8.476091,104.597322,94.364564]
[4, 6, 2, 5, 3, 3, 4, 5, 3, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 5, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 1, 4],[20.533333,8.476091,113.549509,93.779987]
[4, 6, 4, 5, 3, 4, 7, 6, 3, 6, 7, 1, 5, 4, 6, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 5, 1, 5, 7, 4, 6, 1, 2, 6, 4, 6, 7, 3, 5],[29.500000,9.192081,100.253010,93.361948]
[1, 6, 1, 1, 4, 4, 3, 6, 3, 6, 7, 1, 1, 1, 4, 6, 1, 7, 1, 1, 1, 1, 1, 6, 6, 3, 2, 1, 7, 1, 6, 1, 2, 1, 2, 6, 7, 2, 6],[47.583333,9.102821,50.640505,97.240186]
[4, 6, 4, 5, 3, 5, 4, 5, 3, 6, 7, 1, 5, 4, 6, 6, 3, 7, 4, 2, 4, 5, 4, 4, 6, 3, 2, 1, 7, 5, 6, 1, 2, 1, 2, 6, 7, 4, 6],[31.850000,9.009916,93.432179,94.583025]
[1, 6, 1, 1, 7, 4, 3, 6, 3, 6, 7, 1, 3, 4, 6, 6, 3, 7, 4, 1, 1, 1, 1, 6, 6, 3, 7, 1, 7, 6, 6, 5, 3, 3, 5, 6, 7, 4, 5],[46.950000,9.192081,72.647164,94.721154]
[3, 6, 1, 3, 4, 4, 6, 6, 3, 6, 7, 1, 4, 5, 5, 6, 3, 7, 4, 5, 3, 4, 4, 2, 6, 3, 2, 1, 7, 6, 6, 5, 1, 3, 5, 6, 7, 4, 4],[34.416667,9.102821,91.313866,94.673177]
[1, 6, 1, 1, 7, 4, 3, 6, 1, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 5, 3, 4, 4, 2, 6, 3, 2, 1, 7, 1, 6, 1, 1, 3, 2, 6, 7, 5, 5],[51.600000,9.278004,61.878469,95.768985]
[1, 6, 4, 5, 3, 5, 2, 5, 4, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 1, 4, 6, 5, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 6, 1],[22.316667,8.705506,109.581544,93.715894]
[1, 6, 1, 1, 4, 4, 3, 6, 3, 6, 7, 1, 1, 1, 4, 6, 1, 7, 1, 1, 1, 1, 1, 6, 6, 3, 2, 1, 7, 1, 6, 1, 2, 1, 2, 6, 7, 2, 5],[45.583333,8.811702,57.391607,97.115186]
[1, 6, 1, 1, 7, 4, 3, 6, 3, 6, 7, 1, 5, 4, 6, 6, 3, 7, 4, 1, 1, 1, 1, 6, 6, 3, 7, 1, 7, 6, 6, 1, 2, 1, 4, 6, 7, 3, 5],[53.733333,9.192081,63.488940,95.312466]
[4, 6, 2, 5, 3, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 5, 7, 5, 3, 3, 5, 1, 6, 7, 3, 7, 5, 7, 4, 6, 5, 1, 3, 5, 6, 7, 6, 5],[39.900000,9.009916,87.295841,92.798961]
[4, 6, 4, 5, 3, 5, 4, 5, 4, 6, 7, 1, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 5, 5, 2, 7, 5, 6, 3, 4, 2, 4, 6, 7, 1, 3],[20.400000,8.476091,117.513648,93.376612]
[4, 6, 4, 5, 2, 5, 4, 5, 3, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 1, 4, 6, 5, 2, 1, 7, 1, 6, 1, 2, 1, 2, 6, 7, 6, 2],[31.300000,8.705506,97.139905,94.556188]
[1, 6, 1, 5, 3, 4, 6, 6, 2, 6, 7, 1, 5, 4, 4, 6, 4, 7, 6, 1, 5, 4, 6, 1, 7, 4, 7, 1, 7, 1, 6, 5, 1, 3, 5, 6, 7, 2, 3],[44.850000,8.913012,83.576542,94.032149]
[1, 6, 1, 3, 2, 4, 6, 6, 7, 6, 7, 1, 5, 4, 6, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 5, 1, 5, 7, 4, 6, 1, 2, 6, 4, 6, 7, 3, 5],[37.733333,9.360856,85.563247,93.811113]
[1, 6, 1, 1, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 5, 4, 6, 1, 7, 4, 7, 1, 7, 1, 6, 5, 1, 3, 5, 6, 7, 6, 4],[60.983333,9.440875,58.448015,93.584795]
[1, 6, 1, 5, 2, 4, 6, 6, 2, 6, 7, 1, 5, 4, 4, 6, 4, 7, 6, 1, 3, 5, 1, 6, 6, 5, 1, 5, 7, 1, 6, 5, 1, 3, 5, 6, 7, 6, 5],[37.200000,9.278004,88.040218,94.421378]
[1, 6, 1, 5, 2, 4, 6, 6, 2, 6, 7, 1, 5, 4, 4, 6, 4, 7, 6, 1, 3, 5, 4, 4, 6, 5, 1, 5, 7, 4, 6, 5, 1, 3, 4, 6, 7, 6, 2],[34.850000,9.192081,90.503565,94.469108]
[1, 6, 1, 1, 4, 2, 3, 6, 3, 6, 7, 1, 1, 1, 6, 6, 6, 7, 5, 3, 3, 5, 1, 6, 6, 5, 1, 5, 7, 1, 6, 5, 1, 3, 5, 6, 7, 6, 5],[42.350000,9.518270,73.823691,95.024791]
[2, 6, 4, 5, 2, 5, 4, 5, 4, 6, 7, 2, 4, 5, 6, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 5, 7, 1, 7, 6, 6, 1, 2, 4, 2, 7, 7, 4, 5],[30.866667,8.811702,102.785909,93.030506]
[1, 6, 1, 3, 2, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 5, 4, 6, 1, 7, 4, 7, 1, 7, 1, 6, 1, 2, 1, 2, 6, 7, 6, 1],[64.783333,9.440875,48.280562,94.620090]
[4, 6, 2, 2, 3, 3, 4, 5, 3, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 5, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 1, 3],[20.533333,8.476091,110.853881,94.023121]
[1, 6, 1, 1, 2, 5, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 7, 7, 1, 6, 7, 1, 7, 1, 7, 6, 6, 1, 2, 1, 7, 7, 7, 5, 1],[78.566667,9.360856,27.226655,93.189881]
[1, 6, 1, 3, 2, 4, 6, 6, 7, 6, 7, 1, 5, 4, 6, 6, 5, 7, 6, 1, 1, 6, 4, 1, 6, 2, 7, 1, 7, 2, 6, 1, 2, 1, 2, 6, 7, 1, 4],[58.066667,9.518270,55.052877,94.915674]
[1, 6, 1, 5, 2, 4, 6, 6, 2, 6, 7, 1, 5, 4, 4, 6, 4, 7, 6, 1, 3, 5, 4, 2, 6, 3, 2, 1, 7, 6, 6, 1, 2, 1, 2, 6, 7, 3, 4],[44.050000,9.192081,77.530081,95.481011]
[1, 6, 7, 3, 2, 4, 6, 6, 7, 6, 7, 1, 5, 4, 6, 6, 5, 7, 5, 3, 3, 5, 4, 4, 6, 5, 1, 5, 7, 4, 6, 1, 2, 6, 4, 6, 7, 3, 5],[39.266667,9.360856,83.886001,92.641523]
[1, 6, 1, 1, 7, 4, 3, 6, 1, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 5, 3, 4, 4, 2, 6, 3, 2, 1, 7, 1, 6, 5, 1, 3, 5, 6, 7, 6, 4],[50.350000,9.440875,64.566717,95.352664]
[3, 6, 1, 3, 4, 4, 6, 6, 3, 6, 7, 1, 4, 5, 5, 6, 3, 7, 4, 5, 3, 5, 1, 6, 6, 5, 1, 5, 7, 1, 6, 5, 1, 3, 5, 6, 7, 6, 5],[33.150000,9.192081,92.654485,94.256916]
[1, 6, 1, 3, 2, 4, 6, 6, 7, 6, 7, 1, 5, 4, 6, 6, 1, 7, 6, 1, 1, 6, 4, 1, 6, 2, 7, 1, 7, 2, 6, 1, 2, 1, 2, 6, 7, 4, 4],[60.516667,9.518270,51.387714,95.189179]
[1, 6, 1, 5, 2, 4, 6, 6, 2, 6, 7, 1, 5, 4, 4, 6, 4, 7, 6, 1, 3, 5, 1, 6, 7, 3, 7, 5, 7, 4, 6, 5, 1, 3, 5, 6, 7, 6, 5],[38.766667,9.102821,88.396562,93.430262]
[1, 6, 7, 2, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 5, 7, 1, 6, 7, 1, 7, 1, 7, 6, 6, 1, 2, 4, 2, 7, 7, 3, 5],[71.550000,9.360856,41.570706,92.180422]
[1, 6, 1, 5, 2, 4, 6, 6, 2, 6, 7, 1, 5, 4, 4, 6, 4, 7, 6, 1, 3, 4, 4, 2, 6, 3, 2, 1, 7, 6, 6, 5, 1, 3, 5, 6, 7, 4, 4],[39.216667,9.192081,86.699600,94.837639]
[1, 6, 7, 2, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 5, 7, 1, 6, 7, 1, 7, 1, 7, 6, 6, 5, 1, 3, 5, 6, 7, 2, 5],[70.333333,9.440875,46.087621,91.966250]
[1, 6, 4, 5, 3, 5, 4, 5, 4, 6, 7, 2, 4, 5, 6, 6, 3, 7, 4, 2, 4, 5, 4, 4, 6, 5, 5, 2, 7, 5, 6, 1, 2, 1, 2, 6, 7, 6, 6],[29.583333,9.192081,97.393621,94.015655]
[4, 6, 2, 5, 3, 3, 4, 5, 4, 6, 7, 2, 4, 5, 5, 6, 3, 7, 4, 5, 3, 4, 4, 2, 6, 5, 1, 5, 7, 4, 6, 1, 2, 1, 4, 6, 7, 3, 5],[24.100000,8.476091,105.959900,94.232201]
[1, 6, 4, 5, 3, 5, 4, 5, 4, 6, 7, 2, 1, 4, 4, 6, 2, 7, 5, 3, 3, 5, 4, 4, 6, 5, 1, 5, 7, 1, 6, 1, 2, 1, 2, 6, 7, 1, 1],[25.516667,8.476091,93.194440,94.979049]
[1, 6, 1, 5, 2, 4, 6, 6, 2, 6, 7, 1, 5, 4, 4, 6, 4, 7, 6, 1, 3, 5, 4, 2, 6, 3, 2, 1, 7, 6, 6, 1, 2, 3, 2, 6, 7, 3, 4],[42.050000,9.192081,80.825918,95.305572]
[1, 6, 4, 5, 3, 4, 6, 6, 3, 6, 7, 1, 4, 5, 5, 6, 3, 7, 4, 5, 3, 4, 4, 2, 6, 3, 2, 1, 7, 6, 6, 1, 2, 1, 2, 6, 7, 3, 4],[35.333333,9.102821,87.818603,94.971970]
[1, 6, 4, 5, 3, 5, 2, 5, 4, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 1, 4, 6, 4, 7, 1, 7, 1, 6, 1, 2, 1, 2, 6, 7, 6, 1],[37.966667,8.705506,90.211429,94.224107]
[3, 6, 1, 3, 4, 4, 2, 5, 4, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 1, 4, 6, 5, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 6, 1],[25.366667,8.705506,102.568428,94.214320]
[3, 6, 1, 3, 4, 4, 6, 6, 3, 6, 7, 1, 4, 5, 5, 6, 3, 7, 4, 5, 3, 4, 4, 2, 6, 6, 2, 1, 7, 6, 6, 1, 2, 1, 2, 6, 7, 5, 5],[40.833333,9.440875,75.827111,95.193068]
[4, 6, 4, 5, 3, 5, 2, 5, 4, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 1, 4, 6, 5, 5, 2, 7, 5, 6, 1, 2, 1, 4, 6, 7, 3, 5],[23.900000,8.476091,113.095482,93.614458]
[4, 6, 2, 5, 3, 3, 2, 5, 4, 6, 7, 2, 4, 4, 5, 6, 5, 7, 5, 3, 3, 5, 1, 4, 6, 5, 5, 2, 7, 4, 6, 1, 2, 1, 4, 6, 7, 3, 5],[25.383333,8.476091,108.161808,94.048203]
[4, 6, 7, 2, 7, 4, 3, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 5, 3, 3, 5, 4, 6, 7, 3, 7, 1, 7, 6, 6, 1, 2, 1, 2, 6, 7, 3, 3],[63.033333,9.360856,54.531181,93.084605]
[1, 6, 4, 5, 3, 5, 4, 5, 3, 6, 7, 2, 1, 4, 4, 6, 4, 7, 4, 1, 1, 6, 4, 4, 6, 5, 5, 2, 7, 5, 6, 3, 1, 3, 2, 6, 7, 6, 5],[26.916667,9.102821,96.859920,94.130655]
[1, 6, 1, 1, 2, 5, 6, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 7, 7, 1, 6, 7, 1, 7, 1, 7, 6, 6, 1, 2, 1, 7, 7, 7, 5, 3],[77.900000,9.518270,28.134647,92.992512]
[1, 6, 7, 2, 7, 4, 4, 6, 7, 6, 7, 1, 1, 1, 6, 6, 6, 7, 7, 6, 5, 4, 6, 1, 7, 4, 7, 1, 7, 6, 6, 1, 2, 1, 2, 6, 7, 3, 3],[66.733333,9.440875,50.404936,92.957131]
